id,ACTION
54536,0.999256
54537,0.984410
54538,0.963354
54539,0.999575
54540,0.990788
54541,0.142216
54542,0.966777
54543,0.984452
54544,0.989529
54545,0.973067
54546,0.997924
54547,0.995544
54548,0.577481
54549,0.995155
54550,0.990051
54551,0.973362
54552,0.981337
54553,0.998517
54554,0.995347
54555,0.994051
54556,0.996688
54557,0.998498
54558,0.983535
54559,0.980449
54560,0.998978
54561,0.917679
54562,0.989195
54563,0.984190
54564,0.988287
54565,0.974720
54566,0.746920
54567,0.999944
54568,0.996196
54569,0.995909
54570,0.992687
54571,0.999857
54572,0.915875
54573,0.990745
54574,0.999818
54575,0.999062
54576,0.999381
54577,0.990823
54578,0.996160
54579,0.992525
54580,0.985764
54581,0.441928
54582,0.974908
54583,0.987475
54584,0.955651
54585,0.996492
54586,0.990821
54587,0.840880
54588,0.994337
54589,0.956650
54590,0.997881
54591,0.998398
54592,0.989274
54593,0.998936
54594,0.991452
54595,0.194009
54596,0.999458
54597,0.993896
54598,0.989183
54599,0.996893
54600,0.965115
54601,0.980721
54602,0.995986
54603,0.996526
54604,0.694870
54605,0.962187
54606,0.987733
54607,0.991004
54608,0.976181
54609,0.915935
54610,0.999497
54611,0.995908
54612,0.977458
54613,0.752250
54614,0.999209
54615,0.996758
54616,0.988459
54617,0.993191
54618,0.983989
54619,0.999695
54620,0.993194
54621,0.997414
54622,0.978059
54623,0.998992
54624,0.900780
54625,0.993129
54626,0.951829
54627,0.964353
54628,0.997614
54629,0.999627
54630,0.996187
54631,0.997590
54632,0.975456
54633,0.995354
54634,0.996075
54635,0.995708
54636,0.896577
54637,0.988525
54638,0.933823
54639,0.987463
54640,0.983260
54641,0.883371
54642,0.997834
54643,0.947620
54644,0.996167
54645,0.491181
54646,0.995280
54647,0.977325
54648,0.975167
54649,0.989752
54650,0.987342
54651,0.994775
54652,0.979375
54653,0.997349
54654,0.998437
54655,0.969988
54656,0.992817
54657,0.949551
54658,0.896701
54659,0.957880
54660,0.851999
54661,0.999724
54662,0.993793
54663,0.991395
54664,0.999336
54665,0.783942
54666,0.994262
54667,0.993850
54668,0.986413
54669,0.986076
54670,0.983516
54671,0.583729
54672,0.999240
54673,0.999142
54674,0.933721
54675,0.986641
54676,0.896930
54677,0.992237
54678,0.987531
54679,0.997465
54680,0.931742
54681,0.999128
54682,0.989802
54683,0.631807
54684,0.985054
54685,0.978372
54686,0.999247
54687,0.355696
54688,0.993788
54689,0.993101
54690,0.994754
54691,0.941395
54692,0.992929
54693,0.920040
54694,0.940117
54695,0.995220
54696,0.996792
54697,0.991815
54698,0.855498
54699,0.997807
54700,0.965925
54701,0.999176
54702,0.998944
54703,0.997873
54704,0.946363
54705,0.999968
54706,0.906308
54707,0.987776
54708,0.984162
54709,0.993036
54710,0.997885
54711,0.997296
54712,0.999251
54713,0.989688
54714,0.999668
54715,0.978117
54716,0.997486
54717,0.993809
54718,0.951511
54719,0.946115
54720,0.908018
54721,0.991538
54722,0.886932
54723,0.991294
54724,0.999847
54725,0.846798
54726,0.992822
54727,0.998591
54728,0.998570
54729,0.856585
54730,0.995721
54731,0.782402
54732,0.986734
54733,0.990577
54734,0.998950
54735,0.618285
54736,0.996360
54737,0.439344
54738,0.956541
54739,0.965281
54740,0.893052
54741,0.907291
54742,0.968508
54743,0.245983
54744,0.992155
54745,0.989347
54746,0.393237
54747,0.966336
54748,0.999165
54749,0.991345
54750,0.988494
54751,0.984215
54752,0.993374
54753,0.964743
54754,0.996442
54755,0.992226
54756,0.974716
54757,0.995766
54758,0.970408
54759,0.949958
54760,0.982287
54761,0.998406
54762,0.943578
54763,0.996434
54764,0.998260
54765,0.995594
54766,0.808904
54767,0.990993
54768,0.989702
54769,0.996497
54770,0.994203
54771,0.999287
54772,0.983921
54773,0.991899
54774,0.963777
54775,0.917620
54776,0.990595
54777,0.995261
54778,0.989347
54779,0.992976
54780,0.990062
54781,0.840972
54782,0.974430
54783,0.998668
54784,0.991332
54785,0.997704
54786,0.995083
54787,0.981349
54788,0.975634
54789,0.994863
54790,0.983284
54791,0.998871
54792,0.962034
54793,0.996201
54794,0.986001
54795,0.994192
54796,0.994719
54797,0.997895
54798,0.901350
54799,0.974755
54800,0.974208
54801,0.997348
54802,0.996911
54803,0.993351
54804,0.993632
54805,0.997420
54806,0.993718
54807,0.992941
54808,0.874827
54809,0.990646
54810,0.982751
54811,0.999248
54812,0.999740
54813,0.971644
54814,0.953463
54815,0.998425
54816,0.611415
54817,0.996111
54818,0.995084
54819,0.939917
54820,0.996377
54821,0.706787
54822,0.981092
54823,0.914814
54824,0.995662
54825,0.989800
54826,0.998725
54827,0.971131
54828,0.899413
54829,0.965356
54830,0.974826
54831,0.998243
54832,0.990822
54833,0.996503
54834,0.995098
54835,0.777476
54836,0.999492
54837,0.989118
54838,0.964128
54839,0.997955
54840,0.994501
54841,0.809080
54842,0.982671
54843,0.995854
54844,0.997494
54845,0.986376
54846,0.990051
54847,0.988218
54848,0.984067
54849,0.999428
54850,0.857243
54851,0.997154
54852,0.998951
54853,0.991549
54854,0.997833
54855,0.923655
54856,0.999211
54857,0.994573
54858,0.997789
54859,0.997841
54860,0.999199
54861,0.995694
54862,0.989964
54863,0.996241
54864,0.952213
54865,0.998229
54866,0.984095
54867,0.997807
54868,0.998081
54869,0.981884
54870,0.850882
54871,0.655262
54872,0.956559
54873,0.781509
54874,0.980028
54875,0.991595
54876,0.967749
54877,0.995399
54878,0.997812
54879,0.999426
54880,0.987038
54881,0.829384
54882,0.911221
54883,0.796807
54884,0.989660
54885,0.991244
54886,0.983525
54887,0.995313
54888,0.945871
54889,0.984295
54890,0.879792
54891,0.964392
54892,0.995248
54893,0.994406
54894,0.998518
54895,0.999700
54896,0.998214
54897,0.977789
54898,0.975709
54899,0.822806
54900,0.997566
54901,0.979508
54902,0.992357
54903,0.992469
54904,0.989049
54905,0.998807
54906,0.932211
54907,0.975569
54908,0.982495
54909,0.941630
54910,0.900900
54911,0.996104
54912,0.998132
54913,0.979074
54914,0.984140
54915,0.989954
54916,0.998410
54917,0.989877
54918,0.991923
54919,0.999238
54920,0.983760
54921,0.995805
54922,0.984346
54923,0.965317
54924,0.994741
54925,0.535144
54926,0.990894
54927,0.998718
54928,0.933637
54929,0.997174
54930,0.998250
54931,0.998044
54932,0.999350
54933,0.544700
54934,0.962982
54935,0.953300
54936,0.580163
54937,0.972355
54938,0.974556
54939,0.988317
54940,0.996841
54941,0.998957
54942,0.979999
54943,0.993101
54944,0.992583
54945,0.999869
54946,0.985121
54947,0.995284
54948,0.999600
54949,0.966236
54950,0.983572
54951,0.979207
54952,0.943646
54953,0.997808
54954,0.971655
54955,0.998741
54956,0.994700
54957,0.978695
54958,0.993029
54959,0.982149
54960,0.939311
54961,0.982127
54962,0.975434
54963,0.992977
54964,0.999722
54965,0.996209
54966,0.998005
54967,0.999601
54968,0.991654
54969,0.996153
54970,0.998047
54971,0.994553
54972,0.219970
54973,0.572011
54974,0.997933
54975,0.974007
54976,0.979649
54977,0.889883
54978,0.998693
54979,0.995209
54980,0.996758
54981,0.999840
54982,0.673898
54983,0.998777
54984,0.996556
54985,0.997585
54986,0.983260
54987,0.985509
54988,0.914912
54989,0.991006
54990,0.994274
54991,0.997876
54992,0.989374
54993,0.967781
54994,0.998877
54995,0.990055
54996,0.959518
54997,0.998819
54998,0.998928
54999,0.450530
55000,0.992365
55001,0.999187
55002,0.999836
55003,0.986926
55004,0.996683
55005,0.995075
55006,0.902700
55007,0.805420
55008,0.987024
55009,0.998690
55010,0.994700
55011,0.998076
55012,0.993585
55013,0.999569
55014,0.983075
55015,0.850092
55016,0.992443
55017,0.979204
55018,0.991417
55019,0.974156
55020,0.993951
55021,0.997522
55022,0.882887
55023,0.996849
55024,0.968075
55025,0.993254
55026,0.923170
55027,0.997983
55028,0.996080
55029,0.886430
55030,0.994129
55031,0.561527
55032,0.995422
55033,0.991826
55034,0.992857
55035,0.997992
55036,0.993215
55037,0.992019
55038,0.995505
55039,0.954392
55040,0.991779
55041,0.996568
55042,0.974466
55043,0.982943
55044,0.985931
55045,0.999227
55046,0.960576
55047,0.955491
55048,0.688845
55049,0.995819
55050,0.981403
55051,0.988726
55052,0.999697
55053,0.599653
55054,0.998412
55055,0.998751
55056,0.991468
55057,0.584011
55058,0.999704
55059,0.651220
55060,0.979089
55061,0.943717
55062,0.998524
55063,0.975943
55064,0.950392
55065,0.992408
55066,0.996646
55067,0.988735
55068,0.990870
55069,0.964598
55070,0.997095
55071,0.999171
55072,0.999280
55073,0.400867
55074,0.663953
55075,0.992800
55076,0.875000
55077,0.962956
55078,0.995083
55079,0.991167
55080,0.911729
55081,0.951035
55082,0.974953
55083,0.998889
55084,0.982703
55085,0.996460
55086,0.999677
55087,0.998377
55088,0.958576
55089,0.977337
55090,0.964152
55091,0.994493
55092,0.999004
55093,0.999050
55094,0.993254
55095,0.606259
55096,0.998434
55097,0.995797
55098,0.999231
55099,0.999572
55100,0.345559
55101,0.924679
55102,0.985684
55103,0.991843
55104,0.999420
55105,0.995458
55106,0.994368
55107,0.999004
55108,0.995150
55109,0.998808
55110,0.970122
55111,0.990152
55112,0.999791
55113,0.998300
55114,0.999786
55115,0.995251
55116,0.957313
55117,0.997077
55118,0.991548
55119,0.986262
55120,0.984033
55121,0.978305
55122,0.940890
55123,0.999837
55124,0.928065
55125,0.995133
55126,0.990483
55127,0.999851
55128,0.954539
55129,0.979003
55130,0.840870
55131,0.974910
55132,0.998190
55133,0.993650
55134,0.981574
55135,0.744225
55136,0.990667
55137,0.999069
55138,0.998687
55139,0.995379
55140,0.987520
55141,0.989995
55142,0.988132
55143,0.994092
55144,0.993388
55145,0.937435
55146,0.982459
55147,0.996523
55148,0.994852
55149,0.957492
55150,0.988829
55151,0.999946
55152,0.992804
55153,0.992335
55154,0.965448
55155,0.986182
55156,0.963046
55157,0.941236
55158,0.865857
55159,0.999527
55160,0.992232
55161,0.999272
55162,0.997368
55163,0.999152
55164,0.996137
55165,0.998771
55166,0.944034
55167,0.979809
55168,0.987962
55169,0.507430
55170,0.671562
55171,0.976939
55172,0.996383
55173,0.996153
55174,0.695436
55175,0.994575
55176,0.994303
55177,0.990899
55178,0.993643
55179,0.977648
55180,0.977730
55181,0.521018
55182,0.736727
55183,0.659968
55184,0.998213
55185,0.979995
55186,0.915606
55187,0.986614
55188,0.998840
55189,0.520041
55190,0.972576
55191,0.969637
55192,0.918004
55193,0.996575
55194,0.983328
55195,0.994274
55196,0.981668
55197,0.973256
55198,0.999865
55199,0.857576
55200,0.991089
55201,0.712818
55202,0.874206
55203,0.995514
55204,0.997960
55205,0.992075
55206,0.593739
55207,0.996930
55208,0.979753
55209,0.698543
55210,0.827746
55211,0.979716
55212,0.999101
55213,0.994892
55214,0.969632
55215,0.996396
55216,0.998798
55217,0.999269
55218,0.921167
55219,0.987726
55220,0.969180
55221,0.998180
55222,0.969448
55223,0.141705
55224,0.991612
55225,0.217019
55226,0.977037
55227,0.993825
55228,0.968336
55229,0.997676
55230,0.999840
55231,0.997673
55232,0.445234
55233,0.979914
55234,0.975198
55235,0.981467
55236,0.996551
55237,0.894431
55238,0.986430
55239,0.969758
55240,0.993808
55241,0.989890
55242,0.951315
55243,0.995258
55244,0.944315
55245,0.980327
55246,0.929929
55247,0.924949
55248,0.999807
55249,0.994429
55250,0.990299
55251,0.966118
55252,0.965447
55253,0.929645
55254,0.964027
55255,0.958441
55256,0.961986
55257,0.996387
55258,0.995075
55259,0.998347
55260,0.985617
55261,0.987873
55262,0.907773
55263,0.615818
55264,0.507636
55265,0.998902
55266,0.998838
55267,0.752110
55268,0.977354
55269,0.973730
55270,0.998352
55271,0.990874
55272,0.996618
55273,0.997110
55274,0.992466
55275,0.920890
55276,0.991128
55277,0.996352
55278,0.989090
55279,0.972317
55280,0.377252
55281,0.999499
55282,0.924876
55283,0.847030
55284,0.999424
55285,0.997071
55286,0.970303
55287,0.988889
55288,0.997461
55289,0.997590
55290,0.798903
55291,0.998070
55292,0.987984
55293,0.975307
55294,0.404057
55295,0.989512
55296,0.976854
55297,0.995877
55298,0.982474
55299,0.989808
55300,0.929327
55301,0.994756
55302,0.996158
55303,0.993924
55304,0.999773
55305,0.976937
55306,0.943340
55307,0.995770
55308,0.989051
55309,0.963339
55310,0.995971
55311,0.830273
55312,0.992714
55313,0.992809
55314,0.766896
55315,0.996892
55316,0.932813
55317,0.832453
55318,0.980355
55319,0.983559
55320,0.681871
55321,0.900099
55322,0.217995
55323,0.973644
55324,0.992768
55325,0.992970
55326,0.727225
55327,0.998103
55328,0.983937
55329,0.965248
55330,0.998441
55331,0.979348
55332,0.956388
55333,0.995819
55334,0.962671
55335,0.999850
55336,0.994103
55337,0.983416
55338,0.987631
55339,0.982660
55340,0.915293
55341,0.996859
55342,0.955995
55343,0.998619
55344,0.999817
55345,0.972465
55346,0.998869
55347,0.999742
55348,0.992698
55349,0.968566
55350,0.998557
55351,0.990118
55352,0.959131
55353,0.997815
55354,0.230469
55355,0.979469
55356,0.984307
55357,0.996087
55358,0.868601
55359,0.995144
55360,0.935704
55361,0.992179
55362,0.998812
55363,0.974355
55364,0.979765
55365,0.934189
55366,0.991065
55367,0.998630
55368,0.902460
55369,0.996222
55370,0.997739
55371,0.858839
55372,0.990798
55373,0.999009
55374,0.996523
55375,0.998750
55376,0.998447
55377,0.997176
55378,0.996535
55379,0.991747
55380,0.680842
55381,0.857622
55382,0.989629
55383,0.977669
55384,0.969709
55385,0.995056
55386,0.998038
55387,0.996406
55388,0.997283
55389,0.681235
55390,0.994004
55391,0.998267
55392,0.993585
55393,0.989323
55394,0.998784
55395,0.996243
55396,0.985375
55397,0.990749
55398,0.489953
55399,0.897096
55400,0.988964
55401,0.996158
55402,0.998901
55403,0.991163
55404,0.468820
55405,0.658655
55406,0.992620
55407,0.985790
55408,0.952250
55409,0.970176
55410,0.995074
55411,0.998833
55412,0.864178
55413,0.911753
55414,0.911101
55415,0.962428
55416,0.998114
55417,0.909559
55418,0.998430
55419,0.985747
55420,0.974857
55421,0.983741
55422,0.981685
55423,0.459135
55424,0.908673
55425,0.933943
55426,0.081687
55427,0.965672
55428,0.990637
55429,0.995644
55430,0.994845
55431,0.985860
55432,0.945754
55433,0.931721
55434,0.998971
55435,0.986303
55436,0.982832
55437,0.997531
55438,0.989061
55439,0.999116
55440,0.990009
55441,0.978894
55442,0.996224
55443,0.990947
55444,0.987802
55445,0.998503
55446,0.934191
55447,0.997816
55448,0.995235
55449,0.980424
55450,0.999464
55451,0.991454
55452,0.981814
55453,0.180934
55454,0.995551
55455,0.912745
55456,0.995167
55457,0.980203
55458,0.961788
55459,0.952227
55460,0.926338
55461,0.990539
55462,0.972352
55463,0.969193
55464,0.999828
55465,0.998410
55466,0.999002
55467,0.999126
55468,0.926467
55469,0.998318
55470,0.985940
55471,0.993621
55472,0.988826
55473,0.988944
55474,0.990798
55475,0.994552
55476,0.999234
55477,0.991582
55478,0.897505
55479,0.982764
55480,0.987535
55481,0.982354
55482,0.999136
55483,0.389537
55484,0.999208
55485,0.951872
55486,0.947149
55487,0.995042
55488,0.982359
55489,0.993959
55490,0.996771
55491,0.991473
55492,0.822516
55493,0.979128
55494,0.999957
55495,0.990529
55496,0.944459
55497,0.994747
55498,0.994086
55499,0.997476
55500,0.992663
55501,0.992399
55502,0.998939
55503,0.997688
55504,0.998980
55505,0.991434
55506,0.995039
55507,0.962468
55508,0.996905
55509,0.996959
55510,0.997863
55511,0.990177
55512,0.988436
55513,0.982487
55514,0.957867
55515,0.571636
55516,0.991766
55517,0.979514
55518,0.999198
55519,0.998613
55520,0.995757
55521,0.987193
55522,0.972677
55523,0.961634
55524,0.656697
55525,0.999579
55526,0.994369
55527,0.999475
55528,0.884771
55529,0.996243
55530,0.999596
55531,0.999367
55532,0.948804
55533,0.995538
55534,0.978602
55535,0.997216
55536,0.995796
55537,0.999130
55538,0.516380
55539,0.967184
55540,0.994086
55541,0.998960
55542,0.998683
55543,0.588730
55544,0.998304
55545,0.998728
55546,0.997148
55547,0.982161
55548,0.998627
55549,0.972968
55550,0.975553
55551,0.973470
55552,0.975456
55553,0.988661
55554,0.973765
55555,0.949551
55556,0.994612
55557,0.977779
55558,0.639114
55559,0.990820
55560,0.975194
55561,0.993980
55562,0.992853
55563,0.839614
55564,0.991323
55565,0.986081
55566,0.997960
55567,0.999094
55568,0.997523
55569,0.909249
55570,0.747143
55571,0.993434
55572,0.987083
55573,0.861737
55574,0.992669
55575,0.995185
55576,0.994892
55577,0.400721
55578,0.960543
55579,0.998110
55580,0.969914
55581,0.998934
55582,0.999153
55583,0.970363
55584,0.957718
55585,0.998822
55586,0.999193
55587,0.999794
55588,0.997704
55589,0.999412
55590,0.981000
55591,0.994529
55592,0.994730
55593,0.976625
55594,0.987256
55595,0.460230
55596,0.987661
55597,0.977460
55598,0.967792
55599,0.979301
55600,0.997369
55601,0.986742
55602,0.995416
55603,0.948553
55604,0.995730
55605,0.999814
55606,0.931597
55607,0.998724
55608,0.987278
55609,0.989523
55610,0.196878
55611,0.996314
55612,0.998594
55613,0.993638
55614,0.948713
55615,0.998897
55616,0.809825
55617,0.992048
55618,0.524795
55619,0.970145
55620,0.986255
55621,0.999030
55622,0.995029
55623,0.999138
55624,0.993926
55625,0.999410
55626,0.789798
55627,0.997436
55628,0.992110
55629,0.997487
55630,0.974031
55631,0.198829
55632,0.988926
55633,0.929764
55634,0.992287
55635,0.979400
55636,0.997538
55637,0.987126
55638,0.992758
55639,0.963548
55640,0.998117
55641,0.970742
55642,0.994661
55643,0.987729
55644,0.997787
55645,0.997391
55646,0.986672
55647,0.920331
55648,0.990153
55649,0.972141
55650,0.995826
55651,0.997888
55652,0.991966
55653,0.997278
55654,0.996211
55655,0.976616
55656,0.931726
55657,0.982899
55658,0.945252
55659,0.997196
55660,0.996250
55661,0.998487
55662,0.981580
55663,0.999368
55664,0.954676
55665,0.989109
55666,0.594810
55667,0.998885
55668,0.896653
55669,0.976337
55670,0.999783
55671,0.993599
55672,0.998025
55673,0.992786
55674,0.987876
55675,0.999234
55676,0.789793
55677,0.994091
55678,0.997181
55679,0.992461
55680,0.997886
55681,0.958858
55682,0.756492
55683,0.977759
55684,0.998374
55685,0.791595
55686,0.844854
55687,0.997671
55688,0.996999
55689,0.999918
55690,0.997428
55691,0.989121
55692,0.998563
55693,0.984264
55694,0.989070
55695,0.956761
55696,0.973796
55697,0.994074
55698,0.997455
55699,0.999233
55700,0.995516
55701,0.995746
55702,0.571395
55703,0.424479
55704,0.907276
55705,0.997403
55706,0.979185
55707,0.998009
55708,0.995242
55709,0.996504
55710,0.996095
55711,0.989708
55712,0.995729
55713,0.926837
55714,0.998157
55715,0.989409
55716,0.983759
55717,0.694087
55718,0.997444
55719,0.378562
55720,0.997661
55721,0.996433
55722,0.987050
55723,0.989530
55724,0.997667
55725,0.965129
55726,0.989392
55727,0.998294
55728,0.988593
55729,0.950854
55730,0.980692
55731,0.985630
55732,0.993948
55733,0.994586
55734,0.999618
55735,0.576314
55736,0.995225
55737,0.999763
55738,0.769500
55739,0.984023
55740,0.979236
55741,0.993966
55742,0.979604
55743,0.990304
55744,0.973537
55745,0.990679
55746,0.983810
55747,0.999555
55748,0.989883
55749,0.988999
55750,0.984329
55751,0.972316
55752,0.985777
55753,0.996302
55754,0.999727
55755,0.998668
55756,0.995063
55757,0.996600
55758,0.986590
55759,0.998997
55760,0.927554
55761,0.860940
55762,0.995877
55763,0.995720
55764,0.758871
55765,0.998435
55766,0.984246
55767,0.957256
55768,0.190529
55769,0.993474
55770,0.982557
55771,0.946751
55772,0.996714
55773,0.999591
55774,0.560013
55775,0.961745
55776,0.986796
55777,0.981355
55778,0.999640
55779,0.702622
55780,0.979885
55781,0.999902
55782,0.993909
55783,0.958519
55784,0.997291
55785,0.991107
55786,0.883080
55787,0.999712
55788,0.979176
55789,0.925848
55790,0.999311
55791,0.983121
55792,0.994868
55793,0.983316
55794,0.995242
55795,0.999222
55796,0.998798
55797,0.976131
55798,0.985427
55799,0.998887
55800,0.988985
55801,0.997605
55802,0.997591
55803,0.997507
55804,0.998870
55805,0.993050
55806,0.998177
55807,0.978713
55808,0.996515
55809,0.993847
55810,0.888481
55811,0.996825
55812,0.968993
55813,0.990675
55814,0.986509
55815,0.992016
55816,0.996771
55817,0.971742
55818,0.972711
55819,0.943814
55820,0.992559
55821,0.944174
55822,0.999041
55823,0.980654
55824,0.989915
55825,0.841549
55826,0.974265
55827,0.987427
55828,0.994952
55829,0.854511
55830,0.800015
55831,0.747856
55832,0.982811
55833,0.772310
55834,0.996227
55835,0.997997
55836,0.468647
55837,0.893104
55838,0.691187
55839,0.920569
55840,0.995816
55841,0.975728
55842,0.782192
55843,0.990451
55844,0.998384
55845,0.980661
55846,0.962738
55847,0.993057
55848,0.972975
55849,0.873034
55850,0.998302
55851,0.983962
55852,0.996550
55853,0.995999
55854,0.703654
55855,0.961897
55856,0.981134
55857,0.999683
55858,0.974128
55859,0.993089
55860,0.873068
55861,0.992952
55862,0.950527
55863,0.576661
55864,0.999634
55865,0.959548
55866,0.972916
55867,0.999317
55868,0.931331
55869,0.994242
55870,0.991813
55871,0.833277
55872,0.950730
55873,0.794963
55874,0.769222
55875,0.967750
55876,0.994311
55877,0.981903
55878,0.983605
55879,0.999228
55880,0.995910
55881,0.971004
55882,0.772590
55883,0.993228
55884,0.993035
55885,0.534583
55886,0.973984
55887,0.992685
55888,0.979558
55889,0.910499
55890,0.996270
55891,0.988075
55892,0.994971
55893,0.615935
55894,0.993147
55895,0.995417
55896,0.999593
55897,0.995420
55898,0.980355
55899,0.966870
55900,0.993249
55901,0.993951
55902,0.981495
55903,0.995861
55904,0.958567
55905,0.989504
55906,0.983258
55907,0.999636
55908,0.938334
55909,0.996403
55910,0.995766
55911,0.988028
55912,0.843989
55913,0.982475
55914,0.990607
55915,0.997339
55916,0.984632
55917,0.997401
55918,0.962585
55919,0.950685
55920,0.801098
55921,0.999114
55922,0.996694
55923,0.995885
55924,0.990677
55925,0.997248
55926,0.995661
55927,0.992972
55928,0.991155
55929,0.997324
55930,0.992576
55931,0.959088
55932,0.992892
55933,0.999070
55934,0.985702
55935,0.922949
55936,0.998318
55937,0.997580
55938,0.995532
55939,0.991223
55940,0.977763
55941,0.989206
55942,0.991026
55943,0.955972
55944,0.990635
55945,0.993040
55946,0.999897
55947,0.996193
55948,0.971649
55949,0.996448
55950,0.997167
55951,0.996565
55952,0.989440
55953,0.999192
55954,0.940723
55955,0.991001
55956,0.641964
55957,0.999190
55958,0.478126
55959,0.997393
55960,0.986090
55961,0.975272
55962,0.801176
55963,0.961050
55964,0.966186
55965,0.943161
55966,0.955008
55967,0.997840
55968,0.875049
55969,0.837924
55970,0.996931
55971,0.995508
55972,0.992617
55973,0.980869
55974,0.996934
55975,0.979594
55976,0.983163
55977,0.996872
55978,0.990545
55979,0.924521
55980,0.915992
55981,0.984115
55982,0.973758
55983,0.996302
55984,0.135503
55985,0.986032
55986,0.986371
55987,0.995334
55988,0.993574
55989,0.996773
55990,0.993607
55991,0.996586
55992,0.986897
55993,0.962866
55994,0.989494
55995,0.987343
55996,0.954948
55997,0.996734
55998,0.967993
55999,0.550643
56000,0.937238
56001,0.996972
56002,0.582812
56003,0.999182
56004,0.986322
56005,0.987867
56006,0.985792
56007,0.987824
56008,0.943071
56009,0.847089
56010,0.987873
56011,0.998820
56012,0.994102
56013,0.998320
56014,0.997145
56015,0.973475
56016,0.996303
56017,0.989061
56018,0.994070
56019,0.911398
56020,0.993922
56021,0.910749
56022,0.985463
56023,0.534937
56024,0.992360
56025,0.989183
56026,0.998803
56027,0.863790
56028,0.982310
56029,0.999957
56030,0.999631
56031,0.998841
56032,0.950835
56033,0.993539
56034,0.978832
56035,0.994781
56036,0.999356
56037,0.981043
56038,0.995914
56039,0.995108
56040,0.778995
56041,0.886059
56042,0.980350
56043,0.972740
56044,0.945649
56045,0.980287
56046,0.851980
56047,0.972318
56048,0.933874
56049,0.995617
56050,0.992449
56051,0.996734
56052,0.999390
56053,0.478838
56054,0.957499
56055,0.956214
56056,0.998755
56057,0.952438
56058,0.977075
56059,0.997842
56060,0.857355
56061,0.955833
56062,0.996191
56063,0.922250
56064,0.975222
56065,0.996851
56066,0.848783
56067,0.968977
56068,0.943827
56069,0.954599
56070,0.994289
56071,0.978036
56072,0.999080
56073,0.965132
56074,0.998560
56075,0.997960
56076,0.978076
56077,0.664324
56078,0.975094
56079,0.940686
56080,0.994237
56081,0.994380
56082,0.977697
56083,0.990822
56084,0.996198
56085,0.997019
56086,0.984690
56087,0.996026
56088,0.992076
56089,0.980784
56090,0.994303
56091,0.978580
56092,0.992933
56093,0.967191
56094,0.836785
56095,0.966761
56096,0.992430
56097,0.998336
56098,0.998540
56099,0.620755
56100,0.977822
56101,0.992080
56102,0.999713
56103,0.995672
56104,0.989779
56105,0.997161
56106,0.942450
56107,0.758659
56108,0.994764
56109,0.996643
56110,0.746795
56111,0.992221
56112,0.999202
56113,0.980263
56114,0.968264
56115,0.987832
56116,0.994027
56117,0.938280
56118,0.994930
56119,0.981007
56120,0.948528
56121,0.999553
56122,0.978281
56123,0.989100
56124,0.981773
56125,0.516903
56126,0.923586
56127,0.934039
56128,0.999227
56129,0.998117
56130,0.999153
56131,0.997044
56132,0.987191
56133,0.999192
56134,0.989440
56135,0.997385
56136,0.877111
56137,0.986998
56138,0.996255
56139,0.995606
56140,0.637707
56141,0.998429
56142,0.911449
56143,0.974246
56144,0.994929
56145,0.982691
56146,0.908874
56147,0.994202
56148,0.994675
56149,0.997537
56150,0.984234
56151,0.968239
56152,0.998396
56153,0.897205
56154,0.963946
56155,0.971768
56156,0.890304
56157,0.997436
56158,0.956129
56159,0.996695
56160,0.916581
56161,0.999259
56162,0.627689
56163,0.164432
56164,0.984697
56165,0.960740
56166,0.985442
56167,0.992270
56168,0.965726
56169,0.998715
56170,0.996322
56171,0.986623
56172,0.841181
56173,0.997476
56174,0.956021
56175,0.269196
56176,0.783213
56177,0.983024
56178,0.528092
56179,0.989335
56180,0.943676
56181,0.977367
56182,0.968873
56183,0.932326
56184,0.988150
56185,0.997458
56186,0.642643
56187,0.993421
56188,0.853192
56189,0.961478
56190,0.987798
56191,0.997804
56192,0.999782
56193,0.986917
56194,0.980827
56195,0.998231
56196,0.991403
56197,0.982005
56198,0.996341
56199,0.994670
56200,0.989444
56201,0.984256
56202,0.996732
56203,0.495365
56204,0.999755
56205,0.999210
56206,0.963286
56207,0.997306
56208,0.997716
56209,0.910509
56210,0.998059
56211,0.993070
56212,0.999476
56213,0.980694
56214,0.997859
56215,0.963437
56216,0.947217
56217,0.984932
56218,0.994999
56219,0.263503
56220,0.995630
56221,0.987752
56222,0.984262
56223,0.991453
56224,0.868412
56225,0.995301
56226,0.979203
56227,0.989102
56228,0.957310
56229,0.994845
56230,0.983553
56231,0.989533
56232,0.973030
56233,0.976653
56234,0.995830
56235,0.997708
56236,0.737963
56237,0.993004
56238,0.994678
56239,0.991105
56240,0.994876
56241,0.999240
56242,0.995063
56243,0.875060
56244,0.977632
56245,0.990057
56246,0.982974
56247,0.998795
56248,0.635192
56249,0.424604
56250,0.951982
56251,0.991426
56252,0.986823
56253,0.993964
56254,0.988613
56255,0.993989
56256,0.950334
56257,0.987355
56258,0.998967
56259,0.970717
56260,0.320564
56261,0.888775
56262,0.991198
56263,0.996835
56264,0.891373
56265,0.900655
56266,0.987623
56267,0.609358
56268,0.990332
56269,0.985134
56270,0.998826
56271,0.999879
56272,0.999456
56273,0.991950
56274,0.999057
56275,0.999511
56276,0.992487
56277,0.516023
56278,0.980514
56279,0.917752
56280,0.996423
56281,0.997719
56282,0.928960
56283,0.988760
56284,0.979497
